Plant,Posting Date,Pounds,Material Number,Description
1596,10/25/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,10/25/23,398360,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/25/23,101340,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,10/25/23,850,10098766000,Dried Chicken Cartilage Mix
1596,10/25/23,137880,10156171991,Chicken Fat
1596,10/26/23,43060,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,10/26/23,189820,10060570145,Hydrolyzed Chicken Feather Meal
1596,10/26/23,172503,10098560142,Chicken Fat with BHA 1000
1596,10/26/23,243700,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/26/23,700,10098766000,Dried Chicken Cartilage Mix
1596,10/26/23,46000,10156171991,Chicken Fat
1596,10/27/23,43060,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,10/27/23,94960,10060570145,Hydrolyzed Chicken Feather Meal
1596,10/27/23,45340,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,10/27/23,230000,10098560142,Chicken Fat with BHA 1000
1596,10/27/23,349580,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/27/23,550,10098766000,Dried Chicken Cartilage Mix
1596,10/27/23,46020,10156171991,Chicken Fat
1596,10/28/23,195030,10060570145,Hydrolyzed Chicken Feather Meal
1596,10/28/23,342678,10098560142,Chicken Fat with BHA 1000
1596,10/28/23,647718,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/28/23,150,10098766000,Dried Chicken Cartilage Mix
1596,10/29/23,46000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,10/29/23,137980,10098560142,Chicken Fat with BHA 1000
1596,10/29/23,50260,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/29/23,250,10098766000,Dried Chicken Cartilage Mix
1596,10/30/23,97000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/30/23,101700,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,10/30/23,1900,10098766000,Dried Chicken Cartilage Mix
1596,10/30/23,45860,10156171991,Chicken Fat
1596,10/31/23,43020,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,10/31/23,92040,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,10/31/23,41682,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,10/31/23,100040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,10/31/23,850,10098766000,Dried Chicken Cartilage Mix
1596,11/1/23,46380,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/1/23,35390,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/1/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/1/23,255422,10098560142,Chicken Fat with BHA 1000
1596,11/1/23,398780,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/1/23,50000,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/1/23,850,10098766000,Dried Chicken Cartilage Mix
1596,11/1/23,92000,10156171991,Chicken Fat
1596,11/2/23,42860,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/2/23,197240,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/2/23,91720,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/2/23,348460,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/2/23,100100,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/2/23,800,10098766000,Dried Chicken Cartilage Mix
1596,11/2/23,45000,10156171991,Chicken Fat
1596,11/3/23,42800,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/3/23,97500,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/3/23,229020,10098560142,Chicken Fat with BHA 1000
1596,11/3/23,294960,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/3/23,50000,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/3/23,800,10098766000,Dried Chicken Cartilage Mix
1596,11/4/23,177580,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/4/23,421680,10098560142,Chicken Fat with BHA 1000
1596,11/4/23,577300,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/4/23,650,10098766000,Dried Chicken Cartilage Mix
1596,11/5/23,46000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/5/23,48000,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/5/23,45980,10098560142,Chicken Fat with BHA 1000
1596,11/5/23,199680,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/5/23,700,10098766000,Dried Chicken Cartilage Mix
1596,11/6/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/6/23,140080,10098560142,Chicken Fat with BHA 1000
1596,11/6/23,100020,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/6/23,1950,10098766000,Dried Chicken Cartilage Mix
1596,11/6/23,45960,10156171991,Chicken Fat
1596,11/7/23,42960,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/7/23,107180,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/7/23,167440,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/7/23,1200,10098766000,Dried Chicken Cartilage Mix
1596,11/8/23,88700,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/8/23,48000,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/8/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/8/23,35100,10098560142,Chicken Fat with BHA 1000
1596,11/8/23,446740,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/8/23,48040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/8/23,800,10098766000,Dried Chicken Cartilage Mix
1596,11/9/23,42980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/9/23,143720,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/9/23,45940,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/9/23,229600,10098560142,Chicken Fat with BHA 1000
1596,11/9/23,298380,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/9/23,750,10098766000,Dried Chicken Cartilage Mix
1596,11/10/23,144240,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/10/23,46020,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/10/23,229620,10098560142,Chicken Fat with BHA 1000
1596,11/10/23,297860,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/10/23,850,10098766000,Dried Chicken Cartilage Mix
1596,11/11/23,148200,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/11/23,636627,10098560142,Chicken Fat with BHA 1000
1596,11/11/23,655946,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/11/23,650,10098766000,Dried Chicken Cartilage Mix
1596,11/12/23,196900,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/12/23,46040,10156171991,Chicken Fat
1596,11/13/23,44540,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/13/23,45920,10098560142,Chicken Fat with BHA 1000
1596,11/13/23,149040,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/13/23,1350,10098766000,Dried Chicken Cartilage Mix
1596,11/13/23,45860,10156171991,Chicken Fat
1596,11/14/23,131494,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/14/23,50000,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/14/23,1500,10098766000,Dried Chicken Cartilage Mix
1596,11/14/23,91920,10156171991,Chicken Fat
1596,11/15/23,88760,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/15/23,39860,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/15/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/15/23,398120,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/15/23,950,10098766000,Dried Chicken Cartilage Mix
1596,11/16/23,42640,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/16/23,195720,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/16/23,284713,10098560142,Chicken Fat with BHA 1000
1596,11/16/23,300220,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/16/23,600,10098766000,Dried Chicken Cartilage Mix
1596,11/16/23,138620,10156171991,Chicken Fat
1596,11/17/23,143320,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/17/23,46080,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/17/23,137220,10098560142,Chicken Fat with BHA 1000
1596,11/17/23,300000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/17/23,700,10098766000,Dried Chicken Cartilage Mix
1596,11/17/23,184820,10156171991,Chicken Fat
1596,11/18/23,44840,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/18/23,328170,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/18/23,660577,10098560142,Chicken Fat with BHA 1000
1596,11/18/23,726140,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/18/23,600,10098766000,Dried Chicken Cartilage Mix
1596,11/19/23,43000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/19/23,46060,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/19/23,46080,10098560142,Chicken Fat with BHA 1000
1596,11/19/23,99720,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/20/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/20/23,46040,10098560142,Chicken Fat with BHA 1000
1596,11/20/23,50400,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/20/23,1350,10098766000,Dried Chicken Cartilage Mix
1596,11/21/23,88980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/21/23,67040,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/21/23,101440,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/21/23,1150,10098766000,Dried Chicken Cartilage Mix
1596,11/22/23,52230,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/22/23,91060,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/22/23,248820,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/22/23,50580,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/22/23,700,10098766000,Dried Chicken Cartilage Mix
1596,11/23/23,45800,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/23/23,67223,10098560142,Chicken Fat with BHA 1000
1596,11/24/23,95760,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/24/23,100120,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/24/23,750,10098766000,Dried Chicken Cartilage Mix
1596,11/25/23,319800,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/25/23,754307,10098560142,Chicken Fat with BHA 1000
1596,11/25/23,1112516,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/25/23,49980,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/26/23,45980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/26/23,92020,10098560142,Chicken Fat with BHA 1000
1596,11/26/23,250020,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/27/23,46220,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/27/23,46300,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/27/23,138020,10098560142,Chicken Fat with BHA 1000
1596,11/27/23,100000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/27/23,1350,10098766000,Dried Chicken Cartilage Mix
1596,11/28/23,43660,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/28/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/28/23,148180,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/28/23,1750,10098766000,Dried Chicken Cartilage Mix
1596,11/29/23,46060,10000057321,Chicken Fat with BHA 1000
1596,11/29/23,89000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,11/29/23,46040,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/29/23,76084,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/29/23,100340,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,11/29/23,1250,10098766000,Dried Chicken Cartilage Mix
1596,11/29/23,46100,10156171991,Chicken Fat
1596,11/30/23,162200,10060570145,Hydrolyzed Chicken Feather Meal
1596,11/30/23,92100,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,11/30/23,107813,10098560142,Chicken Fat with BHA 1000
1596,11/30/23,398180,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,11/30/23,650,10098766000,Dried Chicken Cartilage Mix
1596,12/1/23,43040,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/1/23,146400,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/1/23,46080,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/1/23,227700,10098560142,Chicken Fat with BHA 1000
1596,12/1/23,493180,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/1/23,850,10098766000,Dried Chicken Cartilage Mix
1596,12/2/23,305800,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/2/23,92240,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/2/23,716700,10098560142,Chicken Fat with BHA 1000
1596,12/2/23,667460,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/2/23,500,10098766000,Dried Chicken Cartilage Mix
1596,12/3/23,46040,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/3/23,45520,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/3/23,46000,10098560142,Chicken Fat with BHA 1000
1596,12/3/23,248140,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/3/23,750,10098766000,Dried Chicken Cartilage Mix
1596,12/4/23,48040,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/4/23,46120,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/4/23,2400,10098766000,Dried Chicken Cartilage Mix
1596,12/4/23,46180,10156171991,Chicken Fat
1596,12/5/23,43000,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/5/23,93060,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/5/23,471420,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/5/23,148040,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/5/23,1050,10098766000,Dried Chicken Cartilage Mix
1596,12/5/23,46000,10156171991,Chicken Fat
1596,12/6/23,82020,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/6/23,136400,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/6/23,16380,10098560142,Chicken Fat with BHA 1000
1596,12/6/23,449500,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/6/23,750,10098766000,Dried Chicken Cartilage Mix
1596,12/7/23,42980,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/7/23,143920,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/7/23,91900,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/7/23,178180,10098560142,Chicken Fat with BHA 1000
1596,12/7/23,397340,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/7/23,50060,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/7/23,850,10098766000,Dried Chicken Cartilage Mix
1596,12/8/23,42860,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/8/23,197100,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/8/23,276620,10098560142,Chicken Fat with BHA 1000
1596,12/8/23,200540,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/8/23,97940,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/8/23,700,10098766000,Dried Chicken Cartilage Mix
1596,12/9/23,265050,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/9/23,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/9/23,662653,10098560142,Chicken Fat with BHA 1000
1596,12/9/23,780994,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/9/23,700,10098766000,Dried Chicken Cartilage Mix
1596,12/10/23,45940,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/10/23,46340,10098560142,Chicken Fat with BHA 1000
1596,12/10/23,197920,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/11/23,98020,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/11/23,1200,10098766000,Dried Chicken Cartilage Mix
1596,12/11/23,45960,10156171991,Chicken Fat
1596,12/12/23,43380,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/12/23,12090,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/12/23,91900,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/12/23,2200,10098766000,Dried Chicken Cartilage Mix
1596,12/12/23,46140,10156171991,Chicken Fat
1596,12/13/23,45620,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/13/23,88720,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/13/23,-18113,10098560142,Chicken Fat with BHA 1000
1596,12/13/23,303566,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/13/23,100760,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/13/23,1150,10098766000,Dried Chicken Cartilage Mix
1596,12/14/23,88860,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/14/23,96340,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/14/23,91960,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/14/23,231000,10098560142,Chicken Fat with BHA 1000
1596,12/14/23,300120,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/14/23,49900,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/14/23,550,10098766000,Dried Chicken Cartilage Mix
1596,12/15/23,46080,10000057321,Chicken Fat with BHA 1000
1596,12/15/23,42620,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/15/23,242020,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/15/23,91840,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/15/23,136940,10098560142,Chicken Fat with BHA 1000
1596,12/15/23,394600,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/15/23,50200,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/15/23,750,10098766000,Dried Chicken Cartilage Mix
1596,12/16/23,314050,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/16/23,92060,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/16/23,514742,10098560142,Chicken Fat with BHA 1000
1596,12/16/23,701880,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/16/23,600,10098766000,Dried Chicken Cartilage Mix
1596,12/17/23,46120,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/17/23,46080,10098560142,Chicken Fat with BHA 1000
1596,12/17/23,50000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/18/23,45960,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/18/23,45980,10098560142,Chicken Fat with BHA 1000
1596,12/18/23,248240,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/18/23,1650,10098766000,Dried Chicken Cartilage Mix
1596,12/18/23,45820,10156171991,Chicken Fat
1596,12/19/23,43100,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/19/23,23230,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/19/23,45560,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/19/23,100120,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
1596,12/19/23,1100,10098766000,Dried Chicken Cartilage Mix
1596,12/20/23,42680,10000057329,Chicken Fat Mixed Tocopherols 1500 
1596,12/20/23,92420,10060570145,Hydrolyzed Chicken Feather Meal
1596,12/20/23,137780,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,12/20/23,174898,10098560142,Chicken Fat with BHA 1000
1596,12/20/23,493180,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,12/20/23,49940,10098720142,Chicken By-Product Meal with Natural Mixed Tocopherals 1200 ppm
